Account Statement for 79967586SCHW (Contributory IRA) since 12/5/25 through 12/6/25

Cash Balance
DATE,TIME,TYPE,REF #,DESCRIPTION,Misc Fees,Commissions & Fees,AMOUNT,BALANCE
ARVN,ARVINAS INC,$0.00,0.00%,$0.00,$43.44,N/A,$0.00,$0.00
BITU,PROSHARES ULTRA BITCOIN ETF,$0.00,0.00%,$0.00,($5.50),N/A,$0.00,$0.00
BMNR,BITMINE IMMERSION TE,$0.00,0.00%,$0.00,$28.85,N/A,$0.00,$0.00
BTQ,BTQ TECHNOLOGIES COR,$0.00,0.00%,$0.00,($3.99),N/A,$0.00,$0.00
CLSK,CLEANSPARK INC,$0.00,0.00%,$0.00,$7.20,N/A,$0.00,$0.00
COGT,COGENT BIOSCIENCES I,$0.00,0.00%,$0.00,$19.70,N/A,$0.00,$0.00
CTM,CASTELLUM INC,$0.00,0.00%,$0.00,($2.75),N/A,$0.00,$0.00
FRGT,FREIGHT TECHNOLOGIES,$0.00,0.00%,$0.00,$0.00,N/A,$0.00,$0.00
GELS,GELTEQ LTD,$0.00,0.00%,$0.00,($15.00),N/A,$0.00,$0.00
GRAB,GRAB HLDGS LTD A,$0.00,0.00%,$0.00,($2.46),N/A,$0.00,$0.00
GRDX,GRIDAI TECHNOLOGIES,$0.00,0.00%,$0.00,($49.50),N/A,$0.00,$0.00
HMY,HARMONY GOLD MNG LTD ADR,$0.00,0.00%,$0.00,$2.00,N/A,$0.00,$0.00
IRBT,IROBOT CORP,$0.00,0.00%,$0.00,($74.42),N/A,$0.00,$0.00
IVDA,IVEDA SOLUTIONS INC Equity,$0.00,0.00%,$0.00,($33.85),N/A,$0.00,$0.00
JSPR,JASPER THERAPEUTICS,$0.00,0.00%,$0.00,($25.90),N/A,$0.00,$0.00
MDT,MEDTRONIC PLC,$764.01,+8.15%,$0.00,$764.01,N/A,$0.00,"$10,136.00"
NVD,GRANITESHARES NVDA DAILY ETF,$0.00,0.00%,$0.00,($2.94),N/A,$0.00,$0.00
PLRZ,POLYRIZON LTD,$0.00,0.00%,$0.00,$151.00,N/A,$0.00,$0.00
QTTB,Q32 BIO INC,$0.00,0.00%,$0.00,$66.80,N/A,$0.00,$0.00
RPTX,REPARE THERAPEUTICS,$0.00,0.00%,$0.00,($1.37),N/A,$0.00,$0.00
XPEV,XPENG INC ADR ADR,$0.00,0.00%,$0.00,$42.75,N/A,$0.00,$0.00
ZIM,ZIM INTEGRATED SHIPP,$0.00,0.00%,$0.00,($36.30),N/A,$0.00,$0.00
,OVERALL TOTALS,$764.01,+8.15%,$0.00,$873.77,N/A,$0.00,"$10,136.00"

Account Summary
Net Liquidating Value,"$24,740.40"
Stock Buying Power,"$14,604.40"
Option Buying Power,"$14,604.40"
Equity Commissions & Fees YTD,$0.60
Futures Commissions & Fees YTD,$0.00
Crypto Trading Fees YTD,N/A
Total Commissions & Fees YTD,$0.60
